,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
186,파리바게뜨 부산괴정대티점,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_130%2F1649837984567lwKG6_PNG%2Fimage.png,1448,3,9,1,8.75
188,청년피자 괴정점,4.43,,47,11,2,5,8.97
189,육동신치킨,4.64,,109,19,5,6,9.32
194,카페요있다,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220610_280%2F1654832135139sT8am_JPEG%2FD5B05D2B-2573-4CA6-8A8D-5621CD678D00.jpeg,246,1,7,0,8.57
196,북경양꼬지비어,4.65,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190120_26%2F1547974038720VTAtu_JPEG%2FsWSr5SqQJsKc2mmmxw9h6fnV.jpeg.jpg,23,2,0,0,8.75
197,낙원빈대떡,4.27,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_23%2F1441017080328Y7sL5_JPEG%2F116065595376083_0.jpg,39,8,2,4,8.73
198,조개까는아낙네,4.79,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210817_236%2F1629185002292upwNH_JPEG%2FJZ-rCjLUwhnI0Jsv4I39cnZL.jpg,54,22,3,7,9.51
200,추담골사하점,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_184%2F1441009452132OBMQl_GIF%2F97166518438045_0.gif,300,15,7,5,9.12
201,맥시칸치킨 괴정A점,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210803_147%2F1627959633902fAWrJ_JPEG%2F1jmAs24WDlD0irTGrKaOLAkq.jpg,52,1,3,0,8.56
202,마부마라탕 괴정점,4.38,,207,13,7,5,9.02
205,신필성참치,4.53,,21,19,0,6,9.11
206,빙돈,4.52,,37,20,1,7,9.2
207,미소아구찜,4.38,,13,13,0,5,8.88
209,불로만치킨바베큐 괴정점,4.64,,49,15,2,5,9.18
210,수라손수제비,4.38,,36,1,1,0,8.5
212,더벤티 동주대점,5.0,,38,1,2,0,9.14
213,연변양꼬치,4.63,,31,8,1,4,9.07
214,일성관,3.89,,33,1,1,0,8.01
215,정미성마산아구찜,4.25,,70,10,4,4,8.75
216,153구포국수 괴정점,4.18,,369,8,8,4,8.76
218,산수갑산,4.4,,14,3,0,1,8.58
219,민들레밥상,4.05,,26,1,1,0,8.17
220,양정명동찌개마을 괴정점,4.76,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210324_239%2F1616562363184ykR4a_JPEG%2F_WG9VPnMl9TNPrlch8ikuRp2.jpg,92,6,5,3,9.2
222,송이네추어탕 아구찜,4.14,,71,3,4,1,8.4
224,해강횟집,4.44,,57,9,3,4,8.92
225,성빈영양탕삼계탕,3.91,,60,1,3,0,8.07
226,더브레드괴정,4.35,,590,4,9,2,8.79
227,영천죽집,4.42,,69,4,4,2,8.76
228,파스타 흔,5.0,,26,114,1,9,9.84
230,파리바게뜨 부산사하점,4.36,,788,1,9,0,8.64
232,르비딤,4.57,,15,2,0,0,8.67
234,청해루,4.83,,11,1,0,0,8.93
235,도래돈,4.59,,37,10,1,5,9.11
236,지코바치킨 괴정점,4.59,,110,2,5,1,8.87
237,달마루,4.07,,34,7,1,3,8.43
238,일마황태찜 아구해물찜,4.13,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_116%2F1441011351599rLeb8_JPEG%2F12070311_0.jpg,11,15,0,5,8.63
241,괴정생아구전문,4.64,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_250%2F1548716789898o9GlW_JPEG%2FwNGGXigayMLPKTNrnVzjm5kj.jpeg.jpg,111,9,5,4,9.16
243,범프리카인생치킨 괴정점,4.77,,18,6,0,3,9.11
247,호랑이 샤브샤브,4.86,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210311_291%2F1615446509750vz0Hh_JPEG%2FF6zeV54NCi3OwpK6P5LkJUdD.jpg,14,2,0,1,9.04
248,전복나라,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190130_276%2F1548846358353sUYM5_JPEG%2F-Q1O7d_LvpSJ-7-nc174atgk.JPG.jpg,77,14,4,5,8.97
250,갓신괴정점,4.14,,62,20,3,7,8.86
251,동주우동괴정점,4.22,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190123_264%2F1548243968314QfW5X_JPEG%2Fb3chnrJa2XtoiXibBA5GRHJj.jpeg.jpg,56,6,3,3,8.62
252,대가호,4.28,,132,7,6,4,8.82
253,김해생고기,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190124_159%2F1548310792883nTp9M_JPEG%2FNx1EFtH65oS7TkaS1lxNLGRO.jpeg.jpg,63,202,3,9,9.45
255,황금면옥,4.64,,80,8,4,4,9.14
256,장독대,4.43,,104,2,5,1,8.71
257,잔디토스트,4.85,,38,5,2,3,9.23
258,똘이양곱창,4.29,,20,2,0,1,8.47
259,부영장어숯불구이,4.77,,32,6,1,3,9.13
265,미락,4.42,,271,6,7,3,8.9
270,한우생생마을,4.49,,59,31,3,8,9.29
274,동키치킨 괴정점,4.6,,51,7,2,4,9.06
276,도담복,4.5,,71,4,4,2,8.84
277,만타스시31 괴정점,4.47,,141,13,6,5,9.09
278,돼지블라썸,4.42,,21,2,0,1,8.6
279,또순이네,4.2,,48,10,2,5,8.74
280,장터마을,4.76,,43,1,2,0,8.9
281,도니친구미나리,4.65,,64,7,3,4,9.13
283,메가커피괴정역점,4.28,,112,2,5,1,8.56
286,썬더치킨 괴정1호점,4.35,,62,2,3,1,8.59
287,엄마집손칼국수,4.15,,12,3,0,2,8.41
288,화통연탄불고기,4.2,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181128_126%2F1543338610799Di4BY_JPEG%2F5h-2bAh87WFB_yLkz3m4smq9.jpeg.jpg,78,4,4,2,8.54
