,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
176,컨트리맨즈 부산하단점,4.39,,244,151,6,9,9.33
177,하단꼼장어,4.36,,13,12,0,1,8.54
178,지안,4.88,,46,37,1,5,9.4
179,하이뽕 동아대점,4.62,,168,79,5,7,9.38
180,겨자씨밀면,4.68,,33,11,0,1,8.86
181,송원감자탕,4.32,,17,60,0,6,8.9
182,도야족발 하단점,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160720_45%2F1468989685373Veg2L_JPEG%2F176670537145207_2.jpeg,85,75,3,7,9.33
183,마카롱블라썸,4.71,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211212_255%2F1639312194786pU73l_JPEG%2FD0E381F5-1CCF-4B87-A0CF-1A20ED465DAC.jpeg,178,47,5,5,9.31
184,문경흑염소,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160104_9%2F1451870885027EQxwz_JPEG%2F167168564733973_0.jpeg,16,1,0,0,8.68
185,순마순마 하단점,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180201_137%2F1517471338017ghTD1_JPEG%2FZ8kqhAkDfkx0SNTyiG8cBWRn.jpg,61,19,2,2,8.79
187,화덕애,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210821_99%2F1629492153541yIzNG_JPEG%2FK4ooMG8V3J_hnAdN-Xgn3WOp.jpeg.jpg,47,60,1,7,9.19
188,두꺼비 오뎅,4.7,,17,21,0,3,9.04
189,북창동순두부 하단아트몰링점,4.39,,311,47,7,5,9.03
190,박배철 과자점 아트몰링점,4.39,,1909,26,9,3,8.91
191,어심초밥,4.39,,55,24,1,3,8.75
193,하단뽈구이 본점,4.42,,102,28,4,3,8.84
194,본죽&비빔밥cafe 부산하단점,4.42,,593,12,8,1,8.76
195,시골한방돼지국밥 하단점,4.25,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220303_144%2F1646284395298FJc3l_JPEG%2F1646284369769.jpg,639,31,9,4,8.85
196,오복미역 하단점,4.22,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190813_264%2F156568344215146PpX_JPEG%2FBwbUB6c_oi8ik60JhuwOJGwR.jpg,206,33,6,4,8.76
197,정참치,4.25,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181128_146%2F1543372630347TJhrP_JPEG%2FI56zZtGT7GR8wLvei433l0h9.jpg,16,64,0,7,8.91
199,은하별감파스타 하단점,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201115_84%2F1605422596015lQl5E_JPEG%2FRFFxaJG3_vmyg2q7eyjlm82f.jpg,60,20,2,2,8.91
200,드럼통앤통갈비 하단본점,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210925_295%2F1632581554107lmepa_JPEG%2FQns0EyNlIf52U3wsUr_ZhPJy.jpg,50,25,1,3,9.03
201,김밥천국 하단본점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190130_220%2F1548852708230hhNGn_JPEG%2FEZJQGD1n1PHt2ig9Vd9w4ztQ.jpeg.jpg,119,9,4,1,8.68
