,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
274,대창인생 온천장 본점,4.61,,154,120,4,7,9.35
275,배스킨라빈스 부산동래홈플러스,4.46,,991,5,9,1,8.82
276,양지아구찜,4.29,,51,2,1,0,8.41
277,삼대추어탕,4.27,,362,12,7,3,8.75
278,닌자라면,4.38,,74,90,2,7,9.08
280,다옴BAKERY,4.51,,331,14,7,3,8.99
281,냠냠숯불두마리치킨 부곡점,4.95,,15,4,0,1,9.13
283,빵천동만나찹쌀꽈배기 온천점,3.63,,30,2,0,0,7.73
286,제일통닭,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190801_300%2F1564658336021xSLo8_JPEG%2FpPP0o8G0zxnndytFxwKQ4N5x.jpg,105,32,3,4,8.9
288,1박2일 벌교꼬막촌,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161021_39%2F1477022190042cl2AR_JPEG%2F176971528647731_0.jpeg,156,202,4,8,9.15
289,아모하임 Busan,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210923_293%2F1632383923563S8n03_JPEG%2FiP6fLcVne7lIAzmgjMh74WRL.jpg,30,13,0,3,9.09
290,샤브향 부산대점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20160630_110%2F1467247545178evyBq_JPEG%2Fimage.jpeg,518,77,8,6,9.16
293,족발삶는총각,4.53,,190,49,6,5,9.15
294,이스탄불,4.14,,43,6,1,2,8.42
295,아로파 COFFEE,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180109_114%2F1515462398719icT1k_JPEG%2Fx2iTrostIyxRnD_GjMuaqReN.JPG.jpg,54,3,1,0,8.69
296,숙영 막창,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200424_279%2F1587661280676jCHW8_JPEG%2FhVq24hmMLJeVop1TiMhpvDek.jpg,15,4,0,1,8.68
298,죽이야기 부산 부곡점,4.79,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220302_201%2F164620702118832Wrr_PNG%2F%25B7%25CE%25B0%25ED.PNG,58,3,2,0,8.93
299,돼지생고기와껍데기의만남,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190616_268%2F1560690431993X1J49_JPEG%2FmrTPALNoj4h-fG1u6ggf33Wi.jpg,57,16,2,3,8.8
