,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
237,엠바크,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200303_140%2F1583176630438gSGeM_JPEG%2FxaICqU36DKwJt8cUjhWD8Z48.jpeg.jpg,83,77,1,6,9.2
239,원조일미기사식당,3.68,,182,14,5,1,7.96
240,굿 샐러드,4.69,,50,14,0,1,8.87
241,고카롱,4.63,,90,32,2,3,9.01
242,텐퍼센트커피 부산대학교병원점,4.46,,369,2,7,0,8.7
243,주당,4.75,,19,4,0,0,8.85
244,아마스빈 대신점,4.57,,534,9,8,1,8.91
245,맥주를구한피자,4.45,,136,52,3,5,9.01
246,아빠와돈까스,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210114_12%2F1610628396020EYJby_JPEG%2FiQMs0ZNXW_89_A7TwPhUYZkq.jpg,43,20,0,2,8.66
247,부부냉면,4.25,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180709_263%2F15311136943393k1zC_JPEG%2FxvCIaFu-2rj3YumGjF2oK9ZM.jpg,111,128,2,7,8.95
249,이공막창,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200206_129%2F1580984163015sKGFb_JPEG%2FUQF2xIbLlmoQlrk59dsjRui8.jpg,92,22,2,3,8.98
250,롯데리아 부산대신점,4.38,,910,11,9,1,8.74
251,커피생활,4.68,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201204_167%2F1607052175266ST2Yn_JPEG%2FGCSC_qeI3L9mDrx83rntLzxI.jpeg.jpg,69,12,1,1,8.88
252,이조숯불갈비 이조정식,4.16,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_135%2F14410334464363BGxp_JPEG%2F11737664_0.jpg,60,19,1,2,8.44
253,깡통시장 바리스타 PTG,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220114_114%2F1642130290166YY9Ww_JPEG%2FKakaoTalk_20220114_120147429_05.jpg,530,49,8,4,8.93
254,벙커비어,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200508_15%2F1588948325894ffodx_JPEG%2FyWRb7dE6LvIrlAiUVvwPhBiL.jpg,39,1,0,0,8.77
255,조개가달다,4.92,,152,127,3,7,9.64
256,휴고커피,4.45,,138,17,3,2,8.77
259,투썸플레이스 부산서대신점,4.5,,659,17,8,2,8.92
260,제일돼지국밥,4.33,,44,40,0,4,8.75
261,도코로,3.94,,94,175,2,7,8.64
262,홍소족발,4.43,,1246,250,9,8,9.35
264,홍콩반점0410 부산동대신점,4.26,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180403_288%2F1522751067539KtHpK_PNG%2FTimENC9Zp9xN1uSM1_Tr-2TR.png,503,22,8,3,8.76
265,나리치킨호프,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201014_141%2F1602681493752jvyi5_PNG%2FZSbRR2s7HQJYP9XIuaiVdc-4.png,166,242,4,8,9.33
266,이삭토스트 부산서대신점,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200303_255%2F1583196968988X0uDC_PNG%2F%25BA%25A3%25C0%25CC%25C4%25C1%25C4%25A1%25C1%25EE%25BA%25A3%25C0%25CC%25B1%25DB3%252C700.png,68,2,1,0,8.87
267,조방낙지대신직영점,4.36,,732,52,9,5,9.04
268,도미노피자 대신점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190805_211%2F1564973506757fTup4_JPEG%2FU6XIrbRh1-XfDdLB-iTFckTt.jpg,592,49,8,4,9.11
269,일등가마솥돼지국밥 남포점,4.44,,258,187,6,7,9.22
270,곱창동원집,4.33,,50,13,0,1,8.51
272,매운수제비,4.53,,199,38,5,4,9.05
273,가마치통닭 보수동점,4.35,,168,3,4,0,8.53
274,담,4.61,,124,24,3,3,9.01
275,부전식당,4.54,,91,6,2,0,8.68
276,명가돼지국밥,4.4,,295,41,6,4,8.94
278,아싸리라멘 동아대부민점,4.43,,146,50,3,4,8.91
279,한양족발,4.16,,586,509,8,9,9.14
280,스이오니,4.62,,203,95,5,6,9.3
282,설빙 부산대신점,4.49,,377,11,7,1,8.81
283,대궁한우구이,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190109_28%2F1547017869245YThdv_JPEG%2FG790PP5IktQggZISAg--j6q1.jpg,287,66,6,5,8.95
284,가마로강정 동대신동점,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_121%2F1648815657507m0kgK_JPEG%2FKakaoTalk_20220401_193946240.jpg,78,56,1,5,9.11
285,부페청,4.25,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_9%2F14409929436271XviO_JPEG%2F106174506963362_0.jpg,113,22,2,3,8.63
286,스타벅스 부민사거리점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,2508,50,9,5,9.23
287,써브웨이 부산부민점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200103_82%2F1578043664049aVIC6_JPEG%2FoSo1QnUl87teoesK_lCcVLN0.jpg,1026,20,9,2,8.89
289,소문난칼국수,4.45,,178,32,4,4,8.95
290,송선생의 초밥한점,4.71,,29,9,0,1,8.89
291,남지횟집,4.03,,56,5,0,0,8.13
292,스시준,4.55,,57,6,0,0,8.65
294,다영이네 삼겹살김밥,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191217_6%2F1576528581326SzMcR_JPEG%2FSE5ZrwW34p6Q7IzBTYCj-5hk.jpg,17,15,0,2,8.69
295,남가네제면소,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200324_196%2F1585041434090pGRpW_JPEG%2FaYLHqoVBy6_OnmZEvaT7B-fv.jpg,192,8,5,1,8.66
297,바보면가,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190129_164%2F1548746526506w1qRz_JPEG%2FHz6ZL1kuXI8VmunUFhTy0nRQ.jpeg.jpg,205,53,5,5,9.05
298,남포동참바다대게 독도꽃새우,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200427_107%2F15879605835227bN7I_JPEG%2FkimxXV8C0YRTViCt4YJXw4xG.jpg,138,220,3,8,9.15
299,맘스터치 서대신점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210222_135%2F1613961758118sCz07_PNG%2FuRWGvOFJAoz3v7SmWWCEWFjx.PNG.png,495,10,8,1,8.75
