,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
126,꿀단지생고기,4.6,,82,23,4,5,9.18
127,소미돈까스 대신점,4.48,,247,44,8,6,9.22
128,한방사리원,4.31,,200,40,7,6,9.03
129,안지랑막창,4.5,,40,12,1,3,8.86
130,맘스터치 동아대병원점,4.43,,187,11,7,3,8.91
131,족발시장,4.64,,28,12,1,3,9.0
132,해궁아구찜,4.49,,85,52,4,6,9.15
134,굿 샐러드,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220219_43%2F1645269491536o8lii_JPEG%2FE1A2286B-80C1-4002-806F-D66FE3BDC023.jpeg,50,14,2,3,9.07
135,멕시카나치킨 대신점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220720_64%2F1658276090982Ct900_JPEG%2F%25C6%25F7%25BD%25BA%25C5%25CD_%25C3%25D6%25C1%25BE1.jpg,19,2,0,0,8.45
136,길 세이로무시 부평점,4.68,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220704_291%2F1656917109687HoKje_JPEG%2F20220704_151347.jpg,182,291,7,9,9.64
137,벙개오돌뼈구이,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190123_246%2F15482389938058jPdK_JPEG%2FPgK-FRuXyuB7T8YSEWh7wE8O.jpeg.jpg,126,29,5,5,9.22
139,이디야커피 부산동대신역점,4.51,,233,2,8,0,8.77
140,부전식당,4.54,,91,6,5,1,8.82
142,쓰리몽키즈 동대신점,4.57,,24,7,0,2,8.83
145,다온참치,4.3,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180801_203%2F15330512147205Gj4e_JPEG%2FxsiX3WBArZ6VpvmU0_H8aArY.jpg,65,61,3,7,9.02
146,불로만치킨바베큐 동대신점,4.78,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200919_229%2F1600459625307rFsJ2_JPEG%2FaMyFniSs7JIpneFW93XfrdrT.jpeg.jpg,24,6,1,1,8.98
147,오븐에꾸운닭 동대신점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220608_75%2F165465399457928Ep3_JPEG%2F%25BF%25C0%25B2%25D9%25B4%25DF-%25BA%25EA%25B7%25A3%25B5%25E5%25B0%25FC-%25B7%25CE%25B0%25ED.jpg,126,4,5,1,8.7
148,스타벅스 부산동대신역점,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,2109,60,9,7,9.35
149,미소정멸치국수,4.7,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200206_186%2F15809851211012peTk_JPEG%2FnI_09rE8xthtCTWFwNtszztV.jpg,30,7,1,2,8.98
150,김해뒷고기,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200929_263%2F1601389287023VduLh_JPEG%2FkOvPraE99e-wDWUvMkqz01Ot.jpeg.jpg,25,3,1,0,8.48
151,투다리 동대신점,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160921_219%2F1474447847834a4ME8_JPEG%2F176871578067252_0.jpeg,20,2,0,0,8.43
152,필승푸드,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_286%2F1585952702921cimX6_JPEG%2FdCnjnRl_Qz7Emtxuw7xwzZYL.jpg,69,13,3,3,8.88
153,남포동 동주복국,4.32,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200522_273%2F1590134155517nHh7J_JPEG%2Ffex9jlnjYD--RVDSgwbc60YS.jpg,40,3,1,0,8.44
154,대연횟집,4.34,,20,15,0,4,8.76
155,밀양돼지국밥,4.29,,309,18,8,4,8.87
158,남포동참바다대게 독도꽃새우,4.35,,138,220,6,9,9.29
159,동명갈비,4.33,,30,20,1,4,8.77
160,소봉정,4.39,,160,23,6,5,9.01
161,유가네닭갈비 대신점,4.44,,162,19,6,4,8.98
162,국제통닭 대신점,4.41,,44,1,2,0,8.55
163,엉뚱한상상 부산동대신점,5.0,,12,4,0,1,9.18
