,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
252,컴포즈커피 괴정대로점,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200814_248%2F1597380384027fvFnw_JPEG%2F4BRDGeqhcKvE1pHVC0F1Ro9g.jpg,289,3,6,0,8.59
253,백미 옛날갈비,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180420_244%2F1524197518184FMVmW_PNG%2Faj3K3f7Thp01q-TIC3uMChPA.png,74,49,1,5,8.85
254,와스에,4.58,,193,58,5,6,9.26
255,도야족발 괴정점,4.41,,98,28,2,4,8.87
256,천하왕소금구이,4.36,,272,74,6,7,9.14
257,광명수산,4.05,,89,149,2,8,8.83
258,쑝쑝돈까스 괴정점,4.43,,459,18,8,3,8.93
259,해돈복국,4.48,,95,11,2,1,8.7
260,피자1번가 당리점,4.55,,37,1,0,0,8.65
261,하단뽈구이 본점,4.42,,102,28,2,4,8.88
262,싱싱웰버섯전골,4.35,,112,23,2,3,8.73
264,네루다카페,4.81,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200118_26%2F1579321497682lMOTS_JPEG%2FHfEbqowYRGKq4xrkdv6yPpHb.jpg,21,2,0,0,8.91
265,승승삼겹 당리점,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200419_29%2F1587253015107AaOyL_JPEG%2FeZenYM8-7xcaoxXhIgXwnacA.jpg,72,7,1,1,8.57
266,명품달인김밥 괴정점,4.59,,427,9,7,1,8.91
267,두끼 부산하단점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220704_185%2F1656916730894JP8oP_PNG%2FciU5A1PFeWmgradElT2m8WQr.png,509,104,8,8,9.35
268,수제맥주집 괴정점,4.45,,92,9,2,1,8.67
269,티앤북스 하단점,4.43,,191,45,4,5,9.01
270,역전할머니맥주 부산괴정점,4.46,,370,22,7,3,8.94
271,목로주점,4.67,,21,5,0,0,8.77
272,지안,4.88,,46,37,1,5,9.4
273,두끼 부산괴정점,4.36,,357,5,7,0,8.6
274,고구려짬뽕10101 괴정점,4.3,,222,138,5,8,9.14
275,이삭토스트 괴정점,4.52,,504,11,8,1,8.86
276,리미티드커피,4.67,,59,19,1,3,9.03
277,수제권만두,4.61,,115,13,3,2,8.93
278,초원각,4.27,,221,25,5,4,8.79
279,구포국수 하단점,4.41,,121,29,3,4,8.89
280,불막열삼 괴정점,4.4,,84,14,2,2,8.7
281,개성옹기곰탕,4.4,,114,41,2,5,8.94
282,대광양곱창,4.35,,20,25,0,4,8.77
283,떡볶이참잘하는집 떡참 부산괴정점,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210623_275%2F1624427612245wG1AH_PNG%2FLR_4PWPyzPG7dORFt0Mkzc6o.png,17,11,0,2,8.86
285,아궁이연탄구이,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160318_115%2F1458281622318wJUJK_JPEG%2F176268554362209_0.jpeg,24,12,0,2,8.64
286,통영도매회센터,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191225_21%2F1577282089573sjy7h_JPEG%2FH2hRaC-J77XEH975Yl1vc42P.jpg,229,20,5,3,8.86
288,황궁쟁반짜장,4.29,,108,5,2,0,8.43
289,커피랜드,4.43,,136,16,3,2,8.75
290,철판위에빨간쭈꾸미 당리점,4.61,,189,20,4,3,9.03
292,해닮코다리,4.43,,335,21,6,3,8.89
293,돌산산장,4.28,,21,5,0,0,8.38
297,하나로한우명품참숯불구이,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220305_68%2F1646473000930mp7Pb_JPEG%2FScreenshot_20220305-183543_KakaoTalk.jpg,71,16,1,2,8.83
298,한우장사,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190608_133%2F1559977926822HQtkK_JPEG%2FjTabDHZth5a6wihzWPpBnSsM.jpg,103,228,2,9,9.53
299,신기한꽃게장 사하점,4.69,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210512_210%2F1620816411205x8C7U_JPEG%2Fimage.jpg,57,2,1,0,8.81
