,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
166,도쿠도쿠 시청점,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190102_130%2F1546399188249SrSK5_JPEG%2FkYjtYa8QQhUUlU4rkdX_SmuV.jpg,235,148,5,7,9.3
169,오늘와인한잔 동래점,4.5,,254,142,6,7,9.28
170,오리네,4.54,,165,20,4,2,8.88
171,논두렁추어탕,4.45,,321,26,7,3,8.93
172,똥꼬부산본점,4.55,,152,37,3,4,9.03
174,낭만장작 동래점,4.55,,281,192,6,8,9.41
175,엔제리너스 부산온천천점,4.43,,458,34,8,3,8.93
177,맛나감자탕 동래점,4.5,,479,345,8,9,9.48
179,리춘시장 부산동래점,4.41,,387,99,7,6,9.13
181,인산인해,4.25,,47,8,0,0,8.35
183,경상물갈비,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210318_273%2F1616037902710SgP5d_JPEG%2FodBRwiHiWlKe5NrHe7IRiWFd.jpeg.jpg,300,129,6,7,9.34
184,조군황군 부산동래점,4.19,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200523_197%2F1590244080353Ig4wV_JPEG%2FbDyxOXTD6PGBBe_zqr8g10aT.jpg,244,69,5,5,8.79
185,하삼동커피 온천천점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190826_115%2F1566745464181nVVX7_JPEG%2F1GfRo78CvZ_Hi9VuXNKLzZHw.jpg,302,6,6,0,8.67
186,만나통닭,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180314_210%2F1521022915865lXgIn_JPEG%2F_QK22MVEfBPhFzIudavHTBJV.jpg,68,94,1,6,9.17
187,종가집돼지국밥,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_142%2F1441017291971cFNYy_JPEG%2F156880635039572_0.jpeg,321,42,7,4,8.97
189,대패1900동래점,4.42,,258,52,6,4,8.96
190,파로,4.54,,79,71,1,5,9.06
191,메가커피 동래점,4.53,,490,8,8,0,8.79
192,고반식당 연산점,4.65,,507,866,8,9,9.63
193,짚신매운갈비찜 동래점,4.49,,319,87,7,5,9.13
195,장백왕새우,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200306_37%2F1583489131344NsNT1_JPEG%2FzUVWQyT9SnSRThjo5AM-VM2i.jpg,126,86,3,5,9.09
196,돗토리김밥법조타운점,4.28,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_66%2F1548930678102gMwvy_JPEG%2F4J30bqXeK_Q6rRT2BVNEW40l.jpg,247,9,6,1,8.58
197,명랑핫도그 교대역점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180529_44%2F15275551066368kqYM_JPEG%2FNqNFhF7pfENUJEDjZ2UQhze-.jpg,172,16,4,2,8.69
198,낭만코다리,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180108_100%2F151540386730855gje_JPEG%2FpBZk0Xst-GXDXZv9wlZPZnfw.jpg,126,80,3,5,9.11
199,신동양,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191112_33%2F1573560186237zYhau_JPEG%2Fbng-DRMJ2dSWmP_xThjqUQMd.jpg,177,12,4,1,8.85
200,대패1900시청점,4.32,,220,32,5,3,8.76
201,큰집 남원추어탕,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160422_182%2F14613074940156aX5T_JPEG%2F176369528747562_0.jpeg,368,11,7,1,8.73
202,한서양,4.68,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210622_214%2F1624329713008ygQcp_JPEG%2Fh5roIOLrcKmn6hAXfeZb_vcW.jpg,70,104,1,6,9.28
205,온달집 동래점,4.53,,257,184,6,8,9.39
206,불난불족,4.44,,75,117,1,7,9.12
207,수공미식,4.71,,88,125,2,7,9.41
208,서가원김밥 미남광혜병원점,4.52,,44,8,0,0,8.62
209,배스킨라빈스 부산교대,4.48,,822,14,9,1,8.84
210,루트커피,4.44,,53,13,0,1,8.62
211,소꿉마루,4.76,,67,5,1,0,8.88
212,복성각,4.42,,196,14,4,1,8.68
214,가야골,4.2,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190607_74%2F1559910035340I2odx_JPEG%2Fm0s_u_MRNDCtI5J6xLP2NtxB.jpeg.jpg,59,5,1,0,8.32
215,육회시연어구스지동,3.91,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190815_44%2F1565817389835DsL3n_JPEG%2FtaZ55DeDwl0w5XWZODljcKkp.jpg,41,96,0,6,8.49
216,이차돌 부산동래점,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220622_152%2F1655854406024WwHRk_PNG%2F%25B8%25B6%25C4%25C9%25C6%25C3.png,733,117,9,7,9.28
220,다량,4.67,,13,8,0,0,8.77
221,호우양꼬치 동래점,4.55,,150,122,3,7,9.27
222,부산갈매기,4.02,,55,120,0,7,8.68
223,멧집,4.51,,92,21,2,2,8.81
224,메가커피 사직역점,4.48,,329,3,7,0,8.72
225,디저트39 부산사직점,4.49,,312,32,7,3,8.97
226,정초밥,4.4,,52,3,0,0,8.5
227,초원지리산토종흑돼지,4.38,,47,8,0,1,8.56
228,삼바리 본점,4.44,,98,525,2,9,9.3
229,대새는 참바다,4.2,,113,233,2,8,8.98
