,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
215,환영공원,4.6,,49,91,2,7,9.3
216,레프트뱅크 교대점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200226_95%2F1582678961206c1mcj_JPEG%2FBczSsDC0_hTdFQ6PxYOFKsFj.jpg,99,12,5,3,8.97
217,대구통닭 계대점,3.91,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200103_22%2F1577993382207JoIf2_JPEG%2FR15juTKjUFdasNIvu9zBOxDd.jpg,47,3,2,0,8.05
219,바비야 대구본점,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190227_232%2F15512022798685QAs9_JPEG%2FuCxxKIcAxh_foCVRS_hQfFeb.jpeg.jpg,55,9,2,2,8.63
222,새만동식당,4.35,,261,114,8,8,9.25
223,청년다방 대구명덕역점,4.46,,236,21,7,4,9.02
224,구봉구돈까스,4.51,,299,34,8,6,9.25
225,솔풍매운탕,4.61,,104,8,5,2,8.97
226,카페롤링,4.43,,15,22,0,4,8.85
227,유림반점,4.56,,17,1,0,0,8.66
228,팔오당김밥,4.33,,18,5,0,1,8.51
230,안먹고는못참치,4.73,,59,65,3,7,9.45
235,세연전통콩국,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181115_115%2F1542247915688kiBmS_JPEG%2FMGsDwg0lDwO8udfQj5JG1Ysm.jpg,1438,499,9,9,9.4
236,조금남다른커피,4.48,,93,1,4,0,8.66
237,미중탕후루,4.18,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200208_26%2F1581134029135DOh92_JPEG%2F7XobMmqOlslcyKUK5gW6U8-p.jpg,29,8,1,2,8.46
238,핸즈커피 서문2지구점,4.51,,269,3,8,0,8.77
243,황금돈까스앤비빔냉면 본점,4.78,,79,2,4,0,8.96
244,청춘다방낭만커피,4.5,,27,2,1,0,8.62
245,코페아커피 서문시장점,4.51,,314,14,8,3,9.01
247,김갑동맛족발 남산점,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211206_154%2F16387696665107E039_JPEG%2FKakaoTalk_20211205_211056017_01.jpg,28,5,1,1,8.66
252,맛있는집 국수나라,4.37,,94,4,4,1,8.63
253,알통떡볶이 변기점,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191211_108%2F1576031520798KUGF6_JPEG%2Fs6ELP8qdE6hkitOYczVhN63V.jpg,120,28,6,5,9.17
254,설렘 서문시장점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210715_234%2F1626353433203Hg0p1_JPEG%2FMrPk5aAtrbW1omc_Tb6FB4ye.jpg,151,4,6,1,8.72
258,사랑채 청라점,4.47,,18,4,0,1,8.65
261,칠갑산갈비식당,3.93,,21,1,0,0,8.03
263,엘사보르드 멕시코,4.43,,113,150,5,9,9.35
265,더건강한샤브,4.74,,66,1,3,0,8.9
267,써브웨이 대구교대점,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200103_82%2F1578043664049aVIC6_JPEG%2FoSo1QnUl87teoesK_lCcVLN0.jpg,1419,26,9,5,9.24
268,해피한외갓집,4.44,,107,7,5,2,8.8
269,또또커피,4.19,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200220_112%2F1582207680988EQzgr_JPEG%2F5XP79-0eM__3EXYB_WGGvD-7.jpg,22,2,0,0,8.29
