,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
47,비윤,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_294%2F1655357825527Ek0s1_JPEG%2FDSC04514.JPG,454,476,7,9,9.42
48,강다짐 삼각김밥 부산대점,4.46,,333,154,6,6,9.16
49,이솝페이블,4.52,,318,398,6,9,9.46
50,황금칼국수,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211108_155%2F1636369005605CGS4I_JPEG%2F-YeWpixfNXmPL1ZVaQ1TU3bX.jpg,249,117,5,5,9.26
51,성월,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210817_140%2F1629190422159v9Jpl_JPEG%2F2iYs3LV0jQO0a6_C9Czq4D-s.jpg,72,39,1,1,8.78
52,시골통돼지볶음 부산대점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210801_261%2F1627797451115awJon_JPEG%2FObiO9AV7xEHmnPaVBtg9DkkK.jpg,533,753,8,9,9.39
53,부산대우쭈쭈,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151005_279%2F1444038674911H9ccO_JPEG%2F166955588132570_0.jpg,860,431,9,9,9.55
54,스웨터,4.87,,96,159,2,6,9.49
55,카카오두,4.7,,195,152,4,6,9.36
56,백석,4.39,,88,84,1,3,8.75
57,코코몽키즈랜드 NC백화점부산대점,4.33,,4983,269,9,8,9.25
58,나유타카페,5.0,,68,142,1,6,9.6
59,우리집,4.69,,92,103,1,4,9.13
61,보노베리,4.5,,754,197,9,7,9.34
62,스시심,4.64,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200722_167%2F1595380759071PrsS8_JPEG%2FVjFgJDXkAS7WCfK9j1Es6Ef2.jpg,285,397,5,9,9.56
63,레오앤아그너스,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200923_147%2F16008237532945x46J_JPEG%2Fx8AsDKi_D2AGpedLegw_CgTW.jpeg.jpg,254,126,5,5,9.2
64,정희옥스시 부산대점,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190219_176%2F1550513877722eCP0u_JPEG%2FEOcWMmk9aRzDSI-GIoUJr-34.jpg,551,117,8,5,9.09
65,교토밥상,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180701_1%2F1530430914811saLT1_JPEG%2Fz3qL6T03W7hRN5qbnnugR5Ay.jpg,181,167,4,7,9.24
67,야마즈미우동,4.57,,144,87,3,3,8.97
69,인안,4.79,,190,60,4,2,9.13
70,칠성돌곱창,4.68,,312,261,6,8,9.54
71,우드로,4.88,,28,42,0,1,9.06
72,델라고부산대점,4.51,,444,358,7,9,9.47
73,오키나와키친 미도우,4.55,,419,237,7,8,9.43
74,골목,4.61,,194,156,4,6,9.27
75,하노이포포,4.56,,309,10,6,0,8.78
76,오륙도낙지,4.38,,1241,141,9,6,9.14
77,스타벅스 금정구청DT점,4.5,,3295,93,9,4,9.1
78,텐동코하루,4.39,,364,256,7,8,9.27
82,나이트폴,4.82,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220512_244%2F1652353729291F2uDH_JPEG%2F4AD62A43-AD82-4907-996B-76E5CF453A44.jpeg,70,116,1,5,9.34
83,티앤북스,4.67,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220606_117%2F1654447544196CPEch_JPEG%2F56C7BD81-866A-405A-95E8-FC6B84CDE7F6.jpeg,159,167,3,7,9.39
84,구서칼국수,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200526_127%2F1590471770718FPsYx_JPEG%2F0cYyga2OXvhD6N-sU-IEYeZG.jpeg.jpg,104,107,2,4,9.06
85,홍익돈까스 부산대점,4.53,,491,230,8,8,9.43
86,보리종파티세리 본점,4.49,,943,23,9,0,8.77
87,고기굽는남자 구서점,4.62,,371,264,7,8,9.5
89,도우도우스시,4.32,,227,60,5,2,8.68
90,쿨키즈네버다이,4.75,,60,121,0,5,9.25
91,세미스피어,4.88,,52,33,0,1,9.06
93,바닐바닐,4.38,,71,112,1,5,8.9
95,하얼빈,4.84,,285,134,6,5,9.46
96,도르샐러드,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20200126_192%2F1579968266822FQNEN_JPEG%2FIMG_1931-.jpg,596,202,8,7,9.57
98,25디셈브리스,4.84,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180322_278%2F1521709270524qyerj_JPEG%2FE6ZAwLl33ERs-ntCbdQ3C_hO.jpeg.jpg,318,152,6,6,9.54
99,샤브향 부산대점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20160630_110%2F1467247545178evyBq_JPEG%2Fimage.jpeg,518,77,8,3,8.92
100,에픽키친,4.71,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211231_144%2F1640880362698sBvIc_JPEG%2FKakaoTalk_20211231_005524118_01.jpg,317,122,6,5,9.33
101,샤오시안,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210703_147%2F16253027931799icEH_JPEG%2FXn9KEh0nsjseTvdcCcnGn2d0.jpg,478,669,8,9,9.37
103,ola,4.95,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211003_34%2F1633262271311Bqa9K_JPEG%2Fmgtg_23DmkMBJZKvh_yPiaFq.jpeg.jpg,80,46,1,2,9.23
105,교자비루,5.0,,34,33,0,1,9.18
106,겐쇼심야라멘,4.34,,183,210,4,7,9.08
107,카페드팽,4.54,,523,193,8,7,9.36
109,겐로쿠우동 부산대점,4.64,,210,83,4,3,9.06
112,곁집,4.51,,458,160,7,6,9.23
113,맛나감자탕 부산대점,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151219_41%2F1450528556601QeFH4_JPEG%2F167073636237538_1.jpeg,911,678,9,9,9.47
116,알트로브,5.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220420_70%2F1650444553387IWeci_JPEG%2F84D59246-28BC-4F16-9305-D42D3DA6644F.jpeg,35,46,0,2,9.26
117,스시마이우 부산대점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210128_179%2F1611825421944W1bsG_PNG%2Fl8sGNGLTVhBNB68pcxDvkaZz.png,516,189,8,7,9.24
119,부대꼬마김밥부산대본점,4.34,,2175,151,9,6,9.1
120,애슐리퀸즈 NC 부산대점,4.12,,1079,518,9,9,9.12
121,김해뒷고기 고가,4.44,,118,150,2,6,9.06
122,대길고추불고기,4.45,,544,399,8,9,9.43
123,마마도마 부산대점,4.45,,530,328,8,8,9.35
124,전통쑥밀면,4.35,,341,192,6,7,9.13
127,김해원조뒷고기,4.68,,311,216,6,7,9.46
128,일월육일 부산대점,4.69,,130,151,2,6,9.31
129,돈까스겸,4.5,,87,130,1,5,9.02
130,물고기,4.46,,130,104,2,4,8.92
131,캑터스커피,4.9,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211114_63%2F1636844421868NOWCE_JPEG%2FCA6F30AE-2672-42B0-B757-EDCE6E3DE996.jpeg,30,56,0,2,9.16
132,우마이도 부산점,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151005_233%2F1444038815186OhzaY_JPEG%2F166955588353094_0.jpg,198,432,4,9,9.42
133,가야공원돼지국밥 부산대점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200706_204%2F1594021937540DU5Vz_JPEG%2FlQJvaEMjJRlpg4ILLeDhxUKj.jpg,249,115,5,5,9.05
135,소다미김밥,4.66,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190722_99%2F1563777387691Xc3PH_JPEG%2FBZewuk9MI8bXfa_Yvfkhv-O0.jpeg.jpg,93,137,1,5,9.18
137,카페열한시,4.69,,165,108,3,4,9.17
138,돼지집딸,4.53,,225,452,5,9,9.45
140,인마이플레이스,4.73,,42,26,0,0,8.83
141,카페 그라운드,4.56,,350,71,6,3,9.02
142,인디키친,4.7,,157,107,3,4,9.18
143,리멘시타,4.47,,101,828,2,9,9.33
144,카페민,4.59,,185,151,4,6,9.25
145,금화정,4.46,,185,14,4,0,8.64
146,술화당,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181025_20%2F15403975451072CSyX_JPEG%2Ft_DqtfxkpkfncSV3xU_68ON_.jpeg.jpg,136,102,3,4,9.02
148,이태리삼촌,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180201_168%2F1517453982853zLPNo_JPEG%2FxuloCCDlzFTbtw5InSDpcB66.jpeg.jpg,104,190,2,7,9.45
149,미도리스시,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220528_223%2F1653707901363hAoT0_JPEG%2F20201119_195553.jpg,60,89,0,3,8.69
150,개성상인,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190127_10%2F1548575917854snJva_JPEG%2FXQh1D7TpqcLKiFkcqNWwXuRd.jpg,224,197,5,7,9.28
